Task code,Task name,Family,Verifier type,Verifier ID,Output ID,Deliverable,Output file,Pass condition,Evidence,K question,Answer (Yes/No)
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r004/A003,shade-card-r004,Retailer shade card - Amber Hour,deliverables/shade-card-r004.pdf,“Retailer shade card - Amber Hour” (shade-card-r004.pdf) contains exactly 1 page.,Automatic check: counted PDF pages.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r004/A004,shade-card-r004,Retailer shade card - Amber Hour,deliverables/shade-card-r004.pdf,The finished printed width of “Retailer shade card - Amber Hour” (shade-card-r004.pdf) is 55 mm (within 0.2 mm).,Automatic check: measured page width.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r004/A005,shade-card-r004,Retailer shade card - Amber Hour,deliverables/shade-card-r004.pdf,The finished printed height of “Retailer shade card - Amber Hour” (shade-card-r004.pdf) is 85 mm (within 0.2 mm).,Automatic check: measured page height.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r004/A006,shade-card-r004,Retailer shade card - Amber Hour,deliverables/shade-card-r004.pdf,"On “Retailer shade card - Amber Hour” (shade-card-r004.pdf), the shade name reads exactly “Amber Hour”, the approved value in lumora_shadecard_merge.csv, row 4 (field Shade Name).",Automatic check: text read from the file.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r004/A007,shade-card-r004,Retailer shade card - Amber Hour,deliverables/shade-card-r004.pdf,"On “Retailer shade card - Amber Hour” (shade-card-r004.pdf), the finish reads exactly “warm honey-amber, sheer (the sample)”, the approved value in lumora_shadecard_merge.csv, row 4 (field Finish).",Automatic check: text read from the file.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r004/A008,shade-card-r004,Retailer shade card - Amber Hour,deliverables/shade-card-r004.pdf,"On “Retailer shade card - Amber Hour” (shade-card-r004.pdf), the price reads exactly “$24”, the approved value in lumora_shadecard_merge.csv, row 4 (field Price).",Automatic check: text read from the file.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r005/A001,shade-card-r005,Retailer shade card - Coral Flash,deliverables/shade-card-r005.pdf,“Retailer shade card - Coral Flash” (shade-card-r005.pdf) is present in the delivery package.,Automatic check: file is present.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r005/A002,shade-card-r005,Retailer shade card - Coral Flash,deliverables/shade-card-r005.pdf,“Retailer shade card - Coral Flash” (shade-card-r005.pdf) opens as a valid PDF file with no errors or corruption.,Automatic check: file opens correctly.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r005/A003,shade-card-r005,Retailer shade card - Coral Flash,deliverables/shade-card-r005.pdf,“Retailer shade card - Coral Flash” (shade-card-r005.pdf) contains exactly 1 page.,Automatic check: counted PDF pages.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r005/A004,shade-card-r005,Retailer shade card - Coral Flash,deliverables/shade-card-r005.pdf,The finished printed width of “Retailer shade card - Coral Flash” (shade-card-r005.pdf) is 55 mm (within 0.2 mm).,Automatic check: measured page width.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r005/A005,shade-card-r005,Retailer shade card - Coral Flash,deliverables/shade-card-r005.pdf,The finished printed height of “Retailer shade card - Coral Flash” (shade-card-r005.pdf) is 85 mm (within 0.2 mm).,Automatic check: measured page height.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r005/A006,shade-card-r005,Retailer shade card - Coral Flash,deliverables/shade-card-r005.pdf,"On “Retailer shade card - Coral Flash” (shade-card-r005.pdf), the shade name reads exactly “Coral Flash”, the approved value in lumora_shadecard_merge.csv, row 5 (field Shade Name).",Automatic check: text read from the file.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r005/A007,shade-card-r005,Retailer shade card - Coral Flash,deliverables/shade-card-r005.pdf,"On “Retailer shade card - Coral Flash” (shade-card-r005.pdf), the finish reads exactly “bright warm coral, sheer”, the approved value in lumora_shadecard_merge.csv, row 5 (field Finish).",Automatic check: text read from the file.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r005/A008,shade-card-r005,Retailer shade card - Coral Flash,deliverables/shade-card-r005.pdf,"On “Retailer shade card - Coral Flash” (shade-card-r005.pdf), the price reads exactly “$24”, the approved value in lumora_shadecard_merge.csv, row 5 (field Price).",Automatic check: text read from the file.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r006/A001,shade-card-r006,Retailer shade card - Peach Noon,deliverables/shade-card-r006.pdf,“Retailer shade card - Peach Noon” (shade-card-r006.pdf) is present in the delivery package.,Automatic check: file is present.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r006/A002,shade-card-r006,Retailer shade card - Peach Noon,deliverables/shade-card-r006.pdf,“Retailer shade card - Peach Noon” (shade-card-r006.pdf) opens as a valid PDF file with no errors or corruption.,Automatic check: file opens correctly.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r006/A003,shade-card-r006,Retailer shade card - Peach Noon,deliverables/shade-card-r006.pdf,“Retailer shade card - Peach Noon” (shade-card-r006.pdf) contains exactly 1 page.,Automatic check: counted PDF pages.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r006/A004,shade-card-r006,Retailer shade card - Peach Noon,deliverables/shade-card-r006.pdf,The finished printed width of “Retailer shade card - Peach Noon” (shade-card-r006.pdf) is 55 mm (within 0.2 mm).,Automatic check: measured page width.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r006/A005,shade-card-r006,Retailer shade card - Peach Noon,deliverables/shade-card-r006.pdf,The finished printed height of “Retailer shade card - Peach Noon” (shade-card-r006.pdf) is 85 mm (within 0.2 mm).,Automatic check: measured page height.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r006/A006,shade-card-r006,Retailer shade card - Peach Noon,deliverables/shade-card-r006.pdf,"On “Retailer shade card - Peach Noon” (shade-card-r006.pdf), the shade name reads exactly “Peach Noon”, the approved value in lumora_shadecard_merge.csv, row 6 (field Shade Name).",Automatic check: text read from the file.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r006/A007,shade-card-r006,Retailer shade card - Peach Noon,deliverables/shade-card-r006.pdf,"On “Retailer shade card - Peach Noon” (shade-card-r006.pdf), the finish reads exactly “soft warm peach, sheer”, the approved value in lumora_shadecard_merge.csv, row 6 (field Finish).",Automatic check: text read from the file.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r006/A008,shade-card-r006,Retailer shade card - Peach Noon,deliverables/shade-card-r006.pdf,"On “Retailer shade card - Peach Noon” (shade-card-r006.pdf), the price reads exactly “24”, the approved value in lumora_shadecard_merge.csv, row 6 (field Price).",Automatic check: text read from the file.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r007/A001,shade-card-r007,Retailer shade card - Mulberry,deliverables/shade-card-r007.pdf,“Retailer shade card - Mulberry” (shade-card-r007.pdf) is present in the delivery package.,Automatic check: file is present.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r007/A002,shade-card-r007,Retailer shade card - Mulberry,deliverables/shade-card-r007.pdf,“Retailer shade card - Mulberry” (shade-card-r007.pdf) opens as a valid PDF file with no errors or corruption.,Automatic check: file opens correctly.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r007/A003,shade-card-r007,Retailer shade card - Mulberry,deliverables/shade-card-r007.pdf,“Retailer shade card - Mulberry” (shade-card-r007.pdf) contains exactly 1 page.,Automatic check: counted PDF pages.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r007/A004,shade-card-r007,Retailer shade card - Mulberry,deliverables/shade-card-r007.pdf,The finished printed width of “Retailer shade card - Mulberry” (shade-card-r007.pdf) is 55 mm (within 0.2 mm).,Automatic check: measured page width.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r007/A005,shade-card-r007,Retailer shade card - Mulberry,deliverables/shade-card-r007.pdf,The finished printed height of “Retailer shade card - Mulberry” (shade-card-r007.pdf) is 85 mm (within 0.2 mm).,Automatic check: measured page height.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r007/A006,shade-card-r007,Retailer shade card - Mulberry,deliverables/shade-card-r007.pdf,"On “Retailer shade card - Mulberry” (shade-card-r007.pdf), the shade name reads exactly “Mulberry”, the approved value in lumora_shadecard_merge.csv, row 7 (field Shade Name).",Automatic check: text read from the file.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r007/A007,shade-card-r007,Retailer shade card - Mulberry,deliverables/shade-card-r007.pdf,"On “Retailer shade card - Mulberry” (shade-card-r007.pdf), the finish reads exactly “deep plum-berry, sheer”, the approved value in lumora_shadecard_merge.csv, row 7 (field Finish).",Automatic check: text read from the file.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r007/A008,shade-card-r007,Retailer shade card - Mulberry,deliverables/shade-card-r007.pdf,"On “Retailer shade card - Mulberry” (shade-card-r007.pdf), the price reads exactly “$24”, the approved value in lumora_shadecard_merge.csv, row 7 (field Price).",Automatic check: text read from the file.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r008/A001,shade-card-r008,Retailer shade card - Clear Dawn,deliverables/shade-card-r008.pdf,“Retailer shade card - Clear Dawn” (shade-card-r008.pdf) is present in the delivery package.,Automatic check: file is present.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r008/A002,shade-card-r008,Retailer shade card - Clear Dawn,deliverables/shade-card-r008.pdf,“Retailer shade card - Clear Dawn” (shade-card-r008.pdf) opens as a valid PDF file with no errors or corruption.,Automatic check: file opens correctly.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r008/A003,shade-card-r008,Retailer shade card - Clear Dawn,deliverables/shade-card-r008.pdf,“Retailer shade card - Clear Dawn” (shade-card-r008.pdf) contains exactly 1 page.,Automatic check: counted PDF pages.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r008/A004,shade-card-r008,Retailer shade card - Clear Dawn,deliverables/shade-card-r008.pdf,The finished printed width of “Retailer shade card - Clear Dawn” (shade-card-r008.pdf) is 55 mm (within 0.2 mm).,Automatic check: measured page width.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r008/A005,shade-card-r008,Retailer shade card - Clear Dawn,deliverables/shade-card-r008.pdf,The finished printed height of “Retailer shade card - Clear Dawn” (shade-card-r008.pdf) is 85 mm (within 0.2 mm).,Automatic check: measured page height.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r008/A006,shade-card-r008,Retailer shade card - Clear Dawn,deliverables/shade-card-r008.pdf,"On “Retailer shade card - Clear Dawn” (shade-card-r008.pdf), the shade name reads exactly “Clear Dawn”, the approved value in lumora_shadecard_merge.csv, row 8 (field Shade Name).",Automatic check: text read from the file.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r008/A007,shade-card-r008,Retailer shade card - Clear Dawn,deliverables/shade-card-r008.pdf,"On “Retailer shade card - Clear Dawn” (shade-card-r008.pdf), the finish reads exactly “near-clear, barely-there wash”, the approved value in lumora_shadecard_merge.csv, row 8 (field Finish).",Automatic check: text read from the file.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-r008/A008,shade-card-r008,Retailer shade card - Clear Dawn,deliverables/shade-card-r008.pdf,"On “Retailer shade card - Clear Dawn” (shade-card-r008.pdf), the price reads exactly “$24”, the approved value in lumora_shadecard_merge.csv, row 8 (field Price).",Automatic check: text read from the file.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-combined/A001,shade-card-combined,Lumora / Retailer shade card - combined production run,deliverables/shade-card-combined.pdf,“Lumora / Retailer shade card - combined production run” (shade-card-combined.pdf) is present in the delivery package.,Automatic check: file is present.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-combined/A002,shade-card-combined,Lumora / Retailer shade card - combined production run,deliverables/shade-card-combined.pdf,“Lumora / Retailer shade card - combined production run” (shade-card-combined.pdf) opens as a valid PDF file with no errors or corruption.,Automatic check: file opens correctly.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-combined/A003,shade-card-combined,Lumora / Retailer shade card - combined production run,deliverables/shade-card-combined.pdf,“Lumora / Retailer shade card - combined production run” (shade-card-combined.pdf) contains exactly 7 pages.,Automatic check: counted PDF pages.,,
SB3-011-PHO,Lumora - Lip oil shade concept set,Photo & Image,Auto,PHOTO-11/shade-card-combined/A004,shade-card-combined,Lumora / Retailer shade card - combined production run,deliverables/shade-card-combined.pdf,Page 1 of “Lumora / Retailer shade card - combined production run” (shade-card-combined.pdf) looks identical to page 1 of shade-card-r002.pdf.,Automatic check: page-to-page visual comparison.,,
