i,verified_grade,title,vertical,platform,url,groups,est_calls,orig_v2_grade,audit
1297,express,Building Signage Design,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Building%20Signage%20Design,express|layout,5,express,confirm
1299,express,Business Card Design,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Business%20Card%20Design,express,4,express,confirm
1300,express,Business Card Design,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Business%20Card%20Design,express,5,express,confirm
1301,express,Business Card Design,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Business%20Card%20Design,express,4,express,confirm
1302,express,Business Card Design,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Business%20Card%20Design,express,4,express,confirm
1303,express,Business Card Design Needed Within 24 Hours,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Business%20Card%20Design%20Needed%20Within%2024%20Hours,express,4,express,confirm
1304,express,Business Card Graphic Design,General / Cross-Industry Branding & Graphics,Freelancer.com,https://www.freelancer.com/projects/adobe-illustrator/Business-Card-Graphic-Design,express,5,express,confirm
1305,express,Business Flyer Design,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Business%20Flyer%20Design,express,5,express,confirm
1306,express,Business Flyer Update,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Business%20Flyer%20Update,express,5,express,confirm
1307,express,Business Information Brochure Creation,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Business%20Information%20Brochure%20Creation,express|layout,6,express,confirm
1310,express,Business card,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Business%20card,express,5,express,confirm
1311,express,Canva Designer Needed – Personal Brand Social Media Templates & Ongoing Graphics,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Canva%20Designer%20Needed%20–%20Personal%20Brand%20Social%20Media%20Te,express|photo,7,express,confirm
1312,express,Canva Flyer and Poster Design Refinement,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Canva%20Flyer%20and%20Poster%20Design%20Refinement,express|photo,6,express,confirm
1313,express,Canva Journal Page Designer,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Canva%20Journal%20Page%20Designer,express|layout,6,express,confirm
1314,express,Canva Presentation Design Needed,General / Cross-Industry Branding & Graphics,Freelancer.com,https://www.freelancer.com/projects/adobe-illustrator/Canva-Presentation-Design-Needed,express|layout,8,express,confirm
1315,express,Canva Presentation Designer for 145 Slides,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Canva%20Presentation%20Designer%20for%20145%20Slides,express|layout,14,express,confirm
1316,express,Canva Sales Sheet Designer,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Canva%20Sales%20Sheet%20Designer,express|layout,5,express,confirm
1317,express,Capability Statement Creation,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Capability%20Statement%20Creation,express|layout|photo,7,express,confirm
1318,express,Card Designs,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Card%20Designs,express|photo,7,express,confirm
1323,express,Catalog Brochure Designer for Lighting Brand,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Catalog%20Brochure%20Designer%20for%20Lighting%20Brand,layout|express|datamerge,10,express,confirm
1324,express,Catalog Design for Luxury Furniture Brand,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Catalog%20Design%20for%20Luxury%20Furniture%20Brand,layout|express|datamerge|photo,12,express,confirm
1325,express,Catalog InDesign Graphic Designer Needed,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Catalog%20InDesign%20Graphic%20Designer%20Needed,layout|express|datamerge,11,express,confirm
1326,express,Catalog Rework,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Catalog%20Rework,layout|express|datamerge,11,express,confirm
1328,express,Cinematic Motivational Poster Designer,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Cinematic%20Motivational%20Poster%20Designer,express|photo|stock,6,no,under_claim
1331,express,Classic Informational Brochure Design,General / Cross-Industry Branding & Graphics,Freelancer.com,https://www.freelancer.com/projects/typography/Classic-Informational-Brochure-Design,express|layout,6,express,confirm
1339,express,Cleaning/Care Company Branding,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Cleaning/Care%20Company%20Branding,express|layout|photo,10,express,confirm
1342,express,Commercial Cleaning Company Branding & Marketing Materials Designer (Canva Expert),General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Commercial%20Cleaning%20Company%20Branding%20&%20Marketing%20Materials,express|layout|photo,10,express,confirm
1354,express,Corporate Business Card Design,General / Cross-Industry Branding & Graphics,Freelancer.com,https://www.freelancer.com/projects/adobe-illustrator/Corporate-Business-Card-Design-40481391,express,5,express,confirm
1355,express,Corporate Company Profile Redesign,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Corporate%20Company%20Profile%20Redesign,layout|express|photo,10,express,confirm
1356,express,Corporate Company Profile Redesign,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Corporate%20Company%20Profile%20Redesign,layout|express|photo,12,express,confirm
1357,express,Corporate Graphic Design Support,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Corporate%20Graphic%20Design%20Support,express|layout,7,express,confirm
1360,express,Corporate PowerPoint Template Design,General / Cross-Industry Branding & Graphics,Freelancer.com,https://www.freelancer.com/projects/corporate-identity/Corporate-PowerPoint-Template-Design-40492254,express|layout,8,express,confirm
1361,express,Corporate PowerPoint Visual Overhaul,General / Cross-Industry Branding & Graphics,Freelancer.com,https://www.freelancer.com/projects/branding/Corporate-PowerPoint-Visual-Overhaul,express|layout,8,express,confirm
1363,express,Cover work for Cozy Mystery,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Cover%20work%20for%20Cozy%20Mystery,express|photo|stock,6,no,under_claim
1364,express,Cozy Mystery covers,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Cozy%20Mystery%20covers,express|photo|stock,6,no,under_claim
1365,express,Create 18x24 Banner,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Create%2018x24%20Banner,express|layout,4,express,confirm
1366,express,Create 2 Simple Flyers for a tutoring program (front & Back),General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Create%202%20Simple%20Flyers%20for%20a%20tutoring%20program%20(front%2,express|layout,8,express,confirm
1368,express,Create Infographic in 3 Different Sizes,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Create%20Infographic%20in%203%20Different%20Sizes,express|layout,7,express,confirm
1369,express,Create Product Label,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Create%20Product%20Label,express|layout,5,express,confirm
1370,express,Create Quick Presentation for Award Ceremony,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Create%20Quick%20Presentation%20for%20Award%20Ceremony,express|layout,7,express,confirm
1371,express,Create Upscale 50th Birthday Card,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Create%20Upscale%2050th%20Birthday%20Card,express|photo,5,express,confirm
1373,express,Create a 50th birthday invite that replicates front page and pg1. of l'equipe newspaper,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Create%20a%2050th%20birthday%20invite%20that%20replicates%20front%20pa,express|layout|photo,8,express,confirm
1376,express,Creating a Canva Presentation for a Webinar for an exclusive & high ticket river cruise experience,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Creating%20a%20Canva%20Presentation%20for%20a%20Webinar%20for%20an%20e,express|layout,12,express,confirm
1378,express,Creative Advertisement Banner Designer Needed,General / Cross-Industry Branding & Graphics,Freelancer.com,https://www.freelancer.com/projects/advertisement-design/Creative-Advertisement-Banner-Designer,express|layout,5,express,confirm
1379,express,Creative Brochure Design for Premium Business Brand,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Creative%20Brochure%20Design%20for%20Premium%20Business%20Brand,express|layout,8,express,confirm
1382,express,Creative Designer - Social Media & Campaigns (Gen Z Expertise),General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Creative%20Designer%20-%20Social%20Media%20&%20Campaigns%20(Gen%20Z%20,express|video,6,express,confirm
1387,express,Custom Print Image Design,General / Cross-Industry Branding & Graphics,Freelancer.com,https://www.freelancer.com/projects/adobe-illustrator/Custom-Print-Image-Design,express|layout,4,express,confirm
1388,express,Custom Professional Presentation Designer Needed for 50-Slide Deck,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Custom%20Professional%20Presentation%20Designer%20Needed%20for%2050-Sl,express|layout,12,express,confirm
1389,express,Custom Rickshaw Ad Design,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Custom%20Rickshaw%20Ad%20Design,express|layout,5,express,confirm
1390,express,Custom Vibrant Abstract Sticker Pack,General / Cross-Industry Branding & Graphics,Freelancer.com,https://www.freelancer.com/projects/vector-design/Custom-Vibrant-Abstract-Sticker-Pack,express|board,6,no,under_claim
1392,express,DL Flyer Design,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=DL%20Flyer%20Design,express|layout,5,express,confirm
1394,express,Data Visualization Slide Presentation,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Data%20Visualization%20Slide%20Presentation,express|layout|datamerge,12,express,confirm
1396,express,Desain Kaos Minimalis Hitam Putih,General / Cross-Industry Branding & Graphics,Freelancer.com,https://www.freelancer.com/projects/adobe-illustrator/Desain-Kaos-Minimalis-Hitam-Putih,express|photo,5,express,confirm
1400,express,Design 1/4 A4 Trifold Brochure,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Design%201/4%20A4%20Trifold%20Brochure,express|layout,6,express,confirm
1401,express,"Design Brochure, Flyer, and Sticker",General / Cross-Industry Branding & Graphics,Upwork,"https://www.upwork.com/nx/search/jobs/?q=Design%20Brochure,%20Flyer,%20and%20Sticker",express|layout,10,express,confirm
1403,express,Design PDF,General / Cross-Industry Branding & Graphics,PeoplePerHour,https://www.peopleperhour.com/freelance-jobs/design-pdf-4494575,express|layout,6,express,confirm
1405,express,Design Sticker Label for Sample Bags,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Design%20Sticker%20Label%20for%20Sample%20Bags,express|layout,5,express,confirm
1406,express,Design Stickers for Mirrors,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Design%20Stickers%20for%20Mirrors,express,4,express,confirm
1407,express,Design a 1-Page Case Study,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/,express|layout,5,express,confirm
1409,express,Design and Marketing Expert for Signage,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Design%20and%20Marketing%20Expert%20for%20Signage,express|layout,7,express,confirm
1410,express,Designer for Bible Conversation Cards,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Designer%20for%20Bible%20Conversation%20Cards,express|layout|datamerge,10,express,confirm
1411,express,Designer for Brochure Creation,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Designer%20for%20Brochure%20Creation,express|layout,8,express,confirm
1413,express,Designer to help with slide deck creation,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Designer%20to%20help%20with%20slide%20deck%20creation,express|layout,6,express,confirm
1415,express,Digital Banner Design for Hotel,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Digital%20Banner%20Design%20for%20Hotel,express|layout,6,express,confirm
1416,express,Digital Designer for Client Presentation,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Digital%20Designer%20for%20Client%20Presentation,express|layout,8,express,confirm
1417,express,Digital E-Catalog Creation,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Digital%20E-Catalog%20Creation,express|layout|datamerge,12,express,confirm
1420,express,Document Design and Formatting,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Document%20Design%20and%20Formatting,express|layout,5,express,confirm
1427,express,Electronic Billboard Advertisement Designer,General / Cross-Industry Branding & Graphics,Upwork,https://www.upwork.com/nx/search/jobs/?q=Electronic%20Billboard%20Advertisement%20Designer,photo|express,6,partial,under_claim
1428,express,Elegant Brochure & Catalogue Design,General / Cross-Industry Branding & Graphics,Freelancer.com,https://www.freelancer.com/projects/adobe-illustrator/Elegant-Brochure-Catalogue-Design,express|layout,12,express,confirm
1429,express,Elegant Digital Product Catalogue Design,General / Cross-Industry Branding & Graphics,Freelancer.com,https://www.freelancer.com/projects/pdf/Elegant-Digital-Product-Catalogue-Design,express|layout|datamerge,10,express,confirm
